Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Age Group,Average Purchase Amount,Recency,Total Spending,Value Score
3266,40,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,No,Credit Card,Express,No,No,28,Credit Card,Fortnightly,35-44,3.4482758620689653,28,2900,11.03448275862069
3267,49,Female,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.2,No,Bank Transfer,Next Day Air,No,No,33,Bank Transfer,Weekly,44-52,2.176470588235294,33,2516,9.141176470588235
3268,37,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3.0,No,Debit Card,Store Pickup,No,No,42,Credit Card,Quarterly,35-44,1.0465116279069768,42,1935,3.1395348837209305
3269,22,Female,Dress,Clothing,97,Arkansas,M,Cyan,Fall,2.8,No,Cash,Free Shipping,No,No,5,Bank Transfer,Every 3 Months,18-26,16.166666666666668,5,582,45.266666666666666
3270,27,Female,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.9,No,Venmo,Express,No,No,25,Cash,Monthly,26-35,2.3076923076923075,25,1560,11.307692307692308
3271,59,Female,Socks,Clothing,25,Illinois,M,Indigo,Winter,4.7,No,Cash,Express,No,No,48,PayPal,Annually,52-61,0.5102040816326531,48,1225,2.3979591836734695
3272,35,Female,Socks,Clothing,55,Nevada,XL,Magenta,Spring,4.4,No,Debit Card,Standard,No,No,30,Credit Card,Weekly,26-35,1.7741935483870968,30,1705,7.806451612903226
3273,58,Female,Shoes,Footwear,99,Texas,M,Lavender,Winter,3.1,No,Bank Transfer,Next Day Air,No,No,34,PayPal,Quarterly,52-61,2.8285714285714287,34,3465,8.768571428571429
3274,58,Female,Belt,Accessories,45,Nevada,S,Orange,Summer,2.6,No,Credit Card,Free Shipping,No,No,34,PayPal,Every 3 Months,52-61,1.2857142857142858,34,1575,3.3428571428571434
3275,46,Female,Sweater,Clothing,20,Oklahoma,M,Cyan,Spring,3.9,No,Credit Card,Store Pickup,No,No,14,Cash,Fortnightly,44-52,1.3333333333333333,14,300,5.199999999999999
3276,43,Female,Pants,Clothing,88,Alabama,XL,Green,Summer,2.6,No,Venmo,2-Day Shipping,No,No,2,Debit Card,Weekly,35-44,29.333333333333332,2,264,76.26666666666667
3277,39,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,4.0,No,Credit Card,Store Pickup,No,No,41,PayPal,Every 3 Months,35-44,2.357142857142857,41,4158,9.428571428571429
3278,59,Female,Skirt,Clothing,86,Texas,M,Blue,Spring,4.9,No,Cash,Store Pickup,No,No,3,Credit Card,Monthly,52-61,21.5,3,344,105.35000000000001
3279,59,Female,Dress,Clothing,70,Montana,M,Black,Summer,3.3,No,Debit Card,2-Day Shipping,No,No,18,Bank Transfer,Weekly,52-61,3.6842105263157894,18,1330,12.157894736842104
3280,59,Female,Hat,Accessories,50,Wyoming,S,Red,Fall,3.0,No,Credit Card,Express,No,No,1,Debit Card,Fortnightly,52-61,25.0,1,100,75.0
3281,45,Female,Handbag,Accessories,57,New York,L,Red,Winter,2.7,No,Credit Card,Next Day Air,No,No,5,PayPal,Monthly,44-52,9.5,5,342,25.650000000000002
3282,27,Female,Pants,Clothing,69,Oregon,L,Gold,Winter,3.1,No,Debit Card,Free Shipping,No,No,41,Bank Transfer,Annually,26-35,1.6428571428571428,41,2898,5.0928571428571425
3283,24,Female,T-shirt,Clothing,94,California,M,Red,Fall,4.8,No,Bank Transfer,Next Day Air,No,No,5,Credit Card,Monthly,18-26,15.666666666666666,5,564,75.19999999999999
3284,47,Female,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,2.9,No,Credit Card,Express,No,No,10,Debit Card,Every 3 Months,44-52,2.1818181818181817,10,264,6.327272727272726
3285,70,Female,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,No,Debit Card,2-Day Shipping,No,No,20,Venmo,Annually,61-70,3.761904761904762,20,1659,16.928571428571427
3286,58,Female,Hat,Accessories,31,Hawaii,XL,Magenta,Fall,4.6,No,PayPal,Free Shipping,No,No,11,Cash,Weekly,52-61,2.5833333333333335,11,372,11.883333333333333
3287,45,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5.0,No,Venmo,Express,No,No,4,Venmo,Fortnightly,44-52,13.4,4,335,67.0
3288,24,Female,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.3,No,PayPal,2-Day Shipping,No,No,38,Credit Card,Weekly,18-26,1.6153846153846154,38,2457,6.946153846153846
3289,67,Female,Handbag,Accessories,61,South Carolina,XL,White,Spring,4.9,No,Debit Card,Next Day Air,No,No,19,Credit Card,Bi-Weekly,61-70,3.05,19,1220,14.945
3290,31,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,4.0,No,Venmo,2-Day Shipping,No,No,16,Venmo,Every 3 Months,26-35,2.9411764705882355,16,850,11.764705882352942
3291,52,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,No,Bank Transfer,Free Shipping,No,No,2,PayPal,Monthly,44-52,27.333333333333332,2,246,84.73333333333333
3292,29,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,No,Bank Transfer,2-Day Shipping,No,No,11,Cash,Monthly,26-35,4.25,11,612,11.05
3293,62,Female,Handbag,Accessories,23,Missouri,L,Gray,Spring,4.9,No,Debit Card,Standard,No,No,18,Bank Transfer,Fortnightly,61-70,1.2105263157894737,18,437,5.931578947368421
3294,19,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,Bank Transfer,2-Day Shipping,No,No,47,Credit Card,Fortnightly,18-26,1.8958333333333333,47,4368,6.635416666666666
3295,62,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,No,PayPal,Store Pickup,No,No,15,Bank Transfer,Bi-Weekly,61-70,3.75,15,960,16.875
3296,70,Female,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,2.8,No,PayPal,Next Day Air,No,No,15,Cash,Weekly,61-70,2.125,15,544,5.949999999999999
3297,20,Female,Blouse,Clothing,23,Alaska,M,Green,Spring,4.2,No,PayPal,Next Day Air,No,No,47,Venmo,Quarterly,18-26,0.4791666666666667,47,1104,2.0125
3298,67,Female,Belt,Accessories,82,West Virginia,M,Violet,Fall,4.1,No,Credit Card,Free Shipping,No,No,47,PayPal,Monthly,61-70,1.7083333333333333,47,3936,7.0041666666666655
3299,65,Female,Jacket,Outerwear,73,New Mexico,M,Brown,Fall,3.5,No,PayPal,Express,No,No,6,Bank Transfer,Every 3 Months,61-70,10.428571428571429,6,511,36.5
3300,45,Female,Shorts,Clothing,32,South Dakota,L,Teal,Spring,4.0,No,Bank Transfer,2-Day Shipping,No,No,18,Venmo,Monthly,44-52,1.6842105263157894,18,608,6.7368421052631575
3301,26,Female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,4.0,No,Debit Card,Express,No,No,40,Bank Transfer,Bi-Weekly,18-26,1.951219512195122,40,3280,7.804878048780488
3302,36,Female,Pants,Clothing,58,Oklahoma,XL,Charcoal,Summer,2.5,No,PayPal,Free Shipping,No,No,31,Credit Card,Fortnightly,35-44,1.8125,31,1856,4.53125
3303,36,Female,Blouse,Clothing,82,Alabama,XL,Beige,Winter,4.2,No,Venmo,Standard,No,No,31,Venmo,Bi-Weekly,35-44,2.5625,31,2624,10.762500000000001
3304,20,Female,Belt,Accessories,60,Mississippi,S,Turquoise,Summer,3.4,No,PayPal,Next Day Air,No,No,4,Credit Card,Fortnightly,18-26,12.0,4,300,40.8
3305,30,Female,Handbag,Accessories,79,Mississippi,XL,Orange,Fall,4.8,No,Debit Card,Next Day Air,No,No,36,Bank Transfer,Every 3 Months,26-35,2.135135135135135,36,2923,10.248648648648649
3306,34,Female,Hoodie,Clothing,41,Nebraska,L,Cyan,Summer,4.9,No,Bank Transfer,Standard,No,No,31,PayPal,Bi-Weekly,26-35,1.28125,31,1312,6.278125
3307,63,Female,Jacket,Outerwear,39,Colorado,L,Orange,Summer,3.6,No,Cash,Store Pickup,No,No,6,Venmo,Fortnightly,61-70,5.571428571428571,6,273,20.057142857142857
3308,18,Female,Scarf,Accessories,36,Pennsylvania,S,Green,Winter,4.0,No,Credit Card,Store Pickup,No,No,1,Cash,Monthly,18-26,18.0,1,72,72.0
3309,55,Female,Jeans,Clothing,70,Utah,M,Pink,Fall,2.6,No,Venmo,Express,No,No,29,Cash,Monthly,52-61,2.3333333333333335,29,2100,6.066666666666667
3310,48,Female,Handbag,Accessories,47,Massachusetts,M,Blue,Summer,3.1,No,Credit Card,Store Pickup,No,No,19,PayPal,Monthly,44-52,2.35,19,940,7.285
3311,45,Female,Jacket,Outerwear,27,Iowa,M,Pink,Winter,3.6,No,Debit Card,Free Shipping,No,No,12,PayPal,Fortnightly,44-52,2.076923076923077,12,351,7.476923076923078
3312,29,Female,Hat,Accessories,52,Florida,L,Blue,Summer,4.0,No,PayPal,Express,No,No,18,Bank Transfer,Annually,26-35,2.736842105263158,18,988,10.947368421052632
3313,55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,Venmo,Next Day Air,No,No,45,Cash,Quarterly,52-61,1.6304347826086956,45,3450,6.358695652173912
3314,55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Cash,Express,No,No,45,Credit Card,Monthly,52-61,0.6521739130434783,45,1380,2.5434782608695654
3315,55,Female,Socks,Clothing,94,Kansas,M,Violet,Spring,3.3,No,PayPal,Standard,No,No,8,Credit Card,Quarterly,52-61,10.444444444444445,8,846,34.46666666666667
3316,48,Female,Scarf,Accessories,68,Kentucky,S,Gold,Summer,2.9,No,Credit Card,Standard,No,No,4,PayPal,Every 3 Months,44-52,13.6,4,340,39.44
3317,42,Female,Socks,Clothing,45,New Mexico,M,Olive,Summer,3.1,No,Cash,Free Shipping,No,No,5,Debit Card,Fortnightly,35-44,7.5,5,270,23.25
3318,21,Female,Hat,Accessories,67,North Carolina,XL,Pink,Summer,4.7,No,Debit Card,Standard,No,No,30,Cash,Quarterly,18-26,2.161290322580645,30,2077,10.158064516129032
3319,45,Female,Jacket,Outerwear,46,North Dakota,M,Olive,Summer,3.9,No,Venmo,Free Shipping,No,No,15,PayPal,Monthly,44-52,2.875,15,736,11.2125
3320,23,Female,Shorts,Clothing,31,North Dakota,M,Indigo,Summer,4.3,No,Cash,Next Day Air,No,No,17,Credit Card,Every 3 Months,18-26,1.7222222222222223,17,558,7.405555555555556
3321,66,Female,Blouse,Clothing,44,Illinois,XL,Silver,Fall,4.2,No,Cash,2-Day Shipping,No,No,45,Cash,Every 3 Months,61-70,0.9565217391304348,45,2024,4.017391304347826
3322,32,Female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,4.3,No,Bank Transfer,Next Day Air,No,No,3,Venmo,Annually,26-35,25.0,3,400,107.5
3323,52,Female,Sweater,Clothing,92,Indiana,XL,Orange,Winter,4.6,No,Credit Card,Next Day Air,No,No,43,PayPal,Weekly,44-52,2.090909090909091,43,4048,9.618181818181817
3324,54,Female,Handbag,Accessories,78,North Dakota,M,Yellow,Winter,3.8,No,Venmo,Free Shipping,No,No,4,Credit Card,Monthly,52-61,15.6,4,390,59.279999999999994
3325,37,Female,T-shirt,Clothing,32,Missouri,S,Red,Fall,3.3,No,Venmo,Standard,No,No,41,Venmo,Weekly,35-44,0.7619047619047619,41,1344,2.514285714285714
3326,29,Female,Sandals,Footwear,97,Alaska,M,Maroon,Fall,3.7,No,Debit Card,2-Day Shipping,No,No,16,Venmo,Monthly,26-35,5.705882352941177,16,1649,21.111764705882354
3327,47,Female,Gloves,Accessories,95,North Dakota,M,Magenta,Summer,4.3,No,Cash,Standard,No,No,10,Debit Card,Annually,44-52,8.636363636363637,10,1045,37.13636363636363
3328,47,Female,Shorts,Clothing,64,Connecticut,M,Black,Spring,4.1,No,Bank Transfer,Express,No,No,2,Debit Card,Quarterly,44-52,21.333333333333332,2,192,87.46666666666665
3329,42,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,No,Venmo,Free Shipping,No,No,11,Cash,Bi-Weekly,35-44,2.9166666666666665,11,420,9.333333333333334
3330,34,Female,Backpack,Accessories,54,New Jersey,M,Gray,Winter,3.8,No,Debit Card,Express,No,No,1,Debit Card,Bi-Weekly,26-35,27.0,1,108,102.6
3331,38,Female,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,No,PayPal,2-Day Shipping,No,No,41,Bank Transfer,Quarterly,35-44,2.2857142857142856,41,4032,7.314285714285714
3332,55,Female,Sunglasses,Accessories,58,California,M,Pink,Summer,3.5,No,Debit Card,Free Shipping,No,No,39,PayPal,Quarterly,52-61,1.45,39,2320,5.075
3333,27,Female,T-shirt,Clothing,23,Washington,M,Silver,Summer,3.1,No,PayPal,2-Day Shipping,No,No,1,PayPal,Bi-Weekly,26-35,11.5,1,46,35.65
3334,55,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,4.2,No,Debit Card,Express,No,No,3,PayPal,Monthly,52-61,8.75,3,140,36.75
3335,66,Female,Shirt,Clothing,23,California,M,Beige,Summer,3.4,No,Bank Transfer,Free Shipping,No,No,21,Credit Card,Annually,61-70,1.0454545454545454,21,506,3.5545454545454542
3336,44,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,No,Credit Card,Express,No,No,48,Bank Transfer,Quarterly,35-44,1.9183673469387754,48,4606,6.7142857142857135
3337,39,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,4.0,No,Venmo,Free Shipping,No,No,24,Debit Card,Annually,35-44,1.8,24,1125,7.2
3338,23,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,No,Bank Transfer,2-Day Shipping,No,No,45,Bank Transfer,Bi-Weekly,18-26,0.5,45,1058,2.2
3339,29,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,Venmo,2-Day Shipping,No,No,46,Credit Card,Monthly,26-35,2.0,46,4418,5.8
3340,20,Female,Gloves,Accessories,99,Nebraska,M,Cyan,Fall,3.6,No,Debit Card,Store Pickup,No,No,35,Cash,Fortnightly,18-26,2.75,35,3564,9.9
3341,42,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,No,Credit Card,Free Shipping,No,No,47,Credit Card,Fortnightly,35-44,0.75,47,1728,3.3000000000000003
3342,55,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,No,Venmo,Standard,No,No,35,Credit Card,Monthly,52-61,1.3888888888888888,35,1800,6.25
3343,66,Female,Jacket,Outerwear,81,New Jersey,M,Violet,Spring,3.8,No,Credit Card,Free Shipping,No,No,45,Credit Card,Weekly,61-70,1.7608695652173914,45,3726,6.691304347826087
3344,24,Female,Shorts,Clothing,31,Kentucky,XL,Green,Winter,3.6,No,Bank Transfer,2-Day Shipping,No,No,6,Cash,Bi-Weekly,18-26,4.428571428571429,6,217,15.942857142857145
3345,62,Female,Hat,Accessories,48,Washington,XL,Magenta,Fall,4.3,No,Debit Card,Free Shipping,No,No,20,Cash,Annually,61-70,2.2857142857142856,20,1008,9.828571428571427
3346,28,Female,Handbag,Accessories,91,Florida,M,Turquoise,Summer,4.0,No,Cash,2-Day Shipping,No,No,3,Venmo,Bi-Weekly,26-35,22.75,3,364,91.0
3347,30,Female,Jeans,Clothing,99,Oklahoma,M,Black,Summer,3.4,No,PayPal,Express,No,No,30,Venmo,Quarterly,26-35,3.193548387096774,30,3069,10.858064516129032
3348,22,Female,Shoes,Footwear,70,Iowa,XL,Cyan,Summer,4.4,No,Credit Card,Standard,No,No,28,PayPal,Bi-Weekly,18-26,2.413793103448276,28,2030,10.620689655172415
3349,28,Female,T-shirt,Clothing,74,New Hampshire,L,Gray,Winter,2.8,No,PayPal,Standard,No,No,15,Cash,Every 3 Months,26-35,4.625,15,1184,12.95
3350,35,Female,Jewelry,Accessories,79,Georgia,M,Red,Fall,2.8,No,Cash,Store Pickup,No,No,29,PayPal,Quarterly,26-35,2.6333333333333333,29,2370,7.373333333333333
3351,45,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.9,No,PayPal,2-Day Shipping,No,No,15,Cash,Bi-Weekly,44-52,2.0625,15,528,10.106250000000001
3352,43,Female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,4.2,No,Cash,2-Day Shipping,No,No,18,Bank Transfer,Fortnightly,35-44,2.5789473684210527,18,931,10.831578947368422
3353,55,Female,Belt,Accessories,96,Washington,M,Teal,Summer,2.9,No,Credit Card,Next Day Air,No,No,7,Bank Transfer,Bi-Weekly,52-61,12.0,7,768,34.8
3354,31,Female,Dress,Clothing,66,Ohio,L,Teal,Fall,4.6,No,Debit Card,Free Shipping,No,No,19,Credit Card,Every 3 Months,26-35,3.3,19,1320,15.179999999999998
3355,42,Female,Skirt,Clothing,45,Maryland,M,Orange,Fall,2.8,No,Cash,Next Day Air,No,No,15,PayPal,Weekly,35-44,2.8125,15,720,7.874999999999999
3356,40,Female,Blouse,Clothing,28,Delaware,M,Peach,Spring,2.6,No,Debit Card,Store Pickup,No,No,3,Bank Transfer,Bi-Weekly,35-44,7.0,3,112,18.2
3357,39,Female,Jeans,Clothing,48,Tennessee,M,Silver,Summer,3.5,No,Credit Card,Store Pickup,No,No,13,PayPal,Bi-Weekly,35-44,3.4285714285714284,13,672,12.0
3358,41,Female,Hoodie,Clothing,67,Arkansas,M,Pink,Winter,3.5,No,Venmo,Free Shipping,No,No,37,Credit Card,Monthly,35-44,1.763157894736842,37,2546,6.171052631578947
3359,56,Female,T-shirt,Clothing,59,Tennessee,M,Magenta,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,26,Cash,Annually,52-61,2.185185185185185,26,1593,7.42962962962963
3360,43,Female,Sunglasses,Accessories,74,New Hampshire,L,Red,Fall,3.9,No,Credit Card,Next Day Air,No,No,29,Debit Card,Monthly,35-44,2.466666666666667,29,2220,9.620000000000001
3361,22,Female,Jacket,Outerwear,81,Minnesota,M,Maroon,Spring,3.3,No,Venmo,2-Day Shipping,No,No,47,Cash,Every 3 Months,18-26,1.6875,47,3888,5.56875
3362,47,Female,Shoes,Footwear,26,Florida,M,Silver,Spring,4.1,No,Credit Card,Free Shipping,No,No,47,Credit Card,Bi-Weekly,44-52,0.5416666666666666,47,1248,2.2208333333333328
3363,50,Female,Handbag,Accessories,61,Tennessee,M,Gray,Summer,3.0,No,Credit Card,Next Day Air,No,No,48,Venmo,Fortnightly,44-52,1.2448979591836735,48,2989,3.7346938775510203
3364,58,Female,Sweater,Clothing,23,California,M,Turquoise,Winter,3.0,No,PayPal,Next Day Air,No,No,46,Bank Transfer,Bi-Weekly,52-61,0.48936170212765956,46,1081,1.4680851063829787
3365,50,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.2,No,Cash,Standard,No,No,7,Credit Card,Monthly,44-52,4.125,7,264,13.200000000000001
3366,43,Female,Skirt,Clothing,58,Tennessee,L,Teal,Fall,3.9,No,Bank Transfer,Express,No,No,45,Credit Card,Every 3 Months,35-44,1.2608695652173914,45,2668,4.917391304347826
3367,38,Female,Gloves,Accessories,65,North Carolina,M,Red,Spring,3.6,No,Venmo,2-Day Shipping,No,No,47,Debit Card,Quarterly,35-44,1.3541666666666667,47,3120,4.875
3368,44,Female,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,3.1,No,Credit Card,Store Pickup,No,No,6,Venmo,Fortnightly,35-44,6.857142857142857,6,336,21.257142857142856
3369,30,Female,Sandals,Footwear,25,Nebraska,M,Blue,Spring,4.8,No,Cash,Express,No,No,29,Bank Transfer,Every 3 Months,26-35,0.8333333333333334,29,750,4.0
3370,47,Female,Sweater,Clothing,51,Maine,M,Indigo,Winter,3.8,No,Debit Card,2-Day Shipping,No,No,42,Cash,Monthly,44-52,1.186046511627907,42,2193,4.506976744186047
3371,30,Female,Belt,Accessories,31,Illinois,M,Charcoal,Summer,2.8,No,Venmo,Store Pickup,No,No,46,Cash,Fortnightly,26-35,0.6595744680851063,46,1457,1.8468085106382977
3372,49,Female,Hoodie,Clothing,99,Colorado,S,Turquoise,Winter,4.0,No,PayPal,Next Day Air,No,No,28,PayPal,Annually,44-52,3.413793103448276,28,2871,13.655172413793103
3373,56,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,4.6,No,Credit Card,Free Shipping,No,No,14,Credit Card,Every 3 Months,52-61,1.6666666666666667,14,375,7.666666666666666
3374,70,Female,Sandals,Footwear,52,Minnesota,M,Purple,Spring,3.5,No,Debit Card,Store Pickup,No,No,12,Debit Card,Every 3 Months,61-70,4.0,12,676,14.0
3375,22,Female,Blouse,Clothing,47,Nevada,S,Lavender,Spring,3.7,No,Debit Card,2-Day Shipping,No,No,41,Debit Card,Annually,18-26,1.119047619047619,41,1974,4.140476190476191
3376,51,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,Debit Card,Express,No,No,8,Credit Card,Annually,44-52,10.88888888888889,8,882,53.35555555555556
3377,22,Female,Hat,Accessories,46,Ohio,M,Green,Winter,4.1,No,Credit Card,Store Pickup,No,No,24,Cash,Quarterly,18-26,1.84,24,1150,7.544
3378,37,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,No,Bank Transfer,Next Day Air,No,No,18,PayPal,Fortnightly,35-44,1.6842105263157894,18,608,7.747368421052631
3379,49,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,No,PayPal,Next Day Air,No,No,6,Cash,Quarterly,44-52,10.714285714285714,6,525,48.21428571428571
3380,61,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,5.0,No,Debit Card,Store Pickup,No,No,40,Cash,Weekly,52-61,1.2439024390243902,40,2091,6.219512195121951
3381,41,Female,Dress,Clothing,52,North Dakota,L,Blue,Summer,3.8,No,PayPal,Standard,No,No,6,PayPal,Every 3 Months,35-44,7.428571428571429,6,364,28.228571428571428
3382,57,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,No,Bank Transfer,Standard,No,No,27,Credit Card,Quarterly,52-61,2.357142857142857,27,1848,11.07857142857143
3383,34,Female,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,2.8,No,Bank Transfer,Express,No,No,2,Bank Transfer,Weekly,26-35,11.666666666666666,2,105,32.666666666666664
3384,27,Female,Coat,Outerwear,43,Delaware,M,Pink,Fall,2.6,No,Credit Card,Next Day Air,No,No,39,Venmo,Bi-Weekly,26-35,1.075,39,1720,2.795
3385,39,Female,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,3.8,No,Credit Card,Free Shipping,No,No,9,Venmo,Quarterly,35-44,2.4,9,240,9.12
3386,62,Female,Jewelry,Accessories,83,Rhode Island,M,Olive,Winter,2.8,No,PayPal,Standard,No,No,16,Credit Card,Every 3 Months,61-70,4.882352941176471,16,1411,13.670588235294119
3387,34,Female,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,2.6,No,Debit Card,2-Day Shipping,No,No,36,Cash,Quarterly,26-35,1.6756756756756757,36,2294,4.356756756756757
3388,53,Female,Pants,Clothing,78,New Jersey,S,Pink,Spring,3.4,No,Venmo,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly,52-61,26.0,2,234,88.39999999999999
3389,35,Female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,4.5,No,Venmo,Store Pickup,No,No,21,Credit Card,Weekly,26-35,2.772727272727273,21,1342,12.477272727272728
3390,38,Female,Pants,Clothing,57,North Carolina,L,Maroon,Fall,3.8,No,Credit Card,Free Shipping,No,No,39,Venmo,Annually,35-44,1.425,39,2280,5.415
3391,32,Female,Socks,Clothing,70,Oregon,S,Red,Summer,3.0,No,Credit Card,Next Day Air,No,No,38,PayPal,Annually,26-35,1.794871794871795,38,2730,5.384615384615385
3392,47,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.7,No,Cash,2-Day Shipping,No,No,6,Debit Card,Every 3 Months,44-52,8.142857142857142,6,399,30.12857142857143
3393,53,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,4.4,No,Credit Card,Free Shipping,No,No,6,Venmo,Bi-Weekly,52-61,10.571428571428571,6,518,46.51428571428572
3394,60,Female,Dress,Clothing,90,Arizona,M,Gold,Fall,3.1,No,PayPal,Next Day Air,No,No,50,Debit Card,Monthly,52-61,1.7647058823529411,50,4590,5.470588235294118
3395,31,Female,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,No,Cash,Store Pickup,No,No,9,PayPal,Annually,26-35,9.8,9,980,41.160000000000004
3396,44,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,3.1,No,Debit Card,Free Shipping,No,No,15,Debit Card,Every 3 Months,35-44,2.6875,15,688,8.33125
3397,29,Female,Pants,Clothing,37,Tennessee,XL,Black,Winter,5.0,No,PayPal,Next Day Air,No,No,5,PayPal,Quarterly,26-35,6.166666666666667,5,222,30.833333333333336
3398,19,Female,Blouse,Clothing,38,New Jersey,L,Yellow,Summer,2.7,No,Bank Transfer,Standard,No,No,13,Bank Transfer,Bi-Weekly,18-26,2.7142857142857144,13,532,7.328571428571429
3399,54,Female,Jeans,Clothing,60,Montana,L,Pink,Winter,3.8,No,Cash,Standard,No,No,44,Cash,Fortnightly,52-61,1.3333333333333333,44,2700,5.066666666666666
3400,40,Female,Pants,Clothing,55,Montana,XL,Yellow,Winter,3.3,No,Debit Card,Standard,No,No,36,Debit Card,Annually,35-44,1.4864864864864864,36,2035,4.905405405405405
3401,39,Female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,No,Debit Card,Free Shipping,No,No,18,Venmo,Fortnightly,35-44,2.6842105263157894,18,969,12.884210526315789
3402,44,Female,Backpack,Accessories,71,Nevada,L,Peach,Winter,3.4,No,Venmo,Standard,No,No,39,Credit Card,Weekly,35-44,1.775,39,2840,6.034999999999999
3403,22,Female,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,No,Venmo,2-Day Shipping,No,No,11,PayPal,Every 3 Months,18-26,5.083333333333333,11,732,22.366666666666667
